stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1203,26,Marquês Pombal,,38.72587450,-9.14923900,,,0,,,
1213,1,Marquês Pombal,,38.72609400,-9.15046830,,,0,,,
1223,8,R. Joaquim António Aguiar,,38.72510250,-9.15530100,,,0,,,
4303,4,Igreja Cruz Quebrada,,38.70100450,-9.24969700,,,0,,,
7808,16,Estação Oriente (Interface),,38.76798750,-9.10000400,,,0,,,
7504,28,Av. Mar. Gomes Costa (Qta. Teresinhas),,38.76162350,-9.12181500,,,0,,,
7514,29,Av. Alm. Gago Coutinho (Rot. Relógio),,38.76210650,-9.12979700,,,0,,,
2213,38,Estação Braço Prata,,38.74578450,-9.10471900,,,0,,,
2203,17,Matinha,,38.74812450,-9.09695200,,,0,,,
8107,4,R. Domingos Sequeira,,38.71495950,-9.16303600,,,0,,,
9107,14,Av. General Roçadas,,38.72488550,-9.12848300,,,0,,,
9117,7,R. Cardal Graça,,38.72020150,-9.12728800,,,0,,,
9127,6,R. Angelina Vidal,,38.72230750,-9.13106400,,,0,,,
1504,11,Pç. Espanha / Av. Berna,,38.73778550,-9.15554400,,,0,,,
1514,15,Av. Calouste Gulbenkian (Viaduto),,38.73618160,-9.16063900,,,0,,,
5806,2,Campo Grande Norte,,38.75762750,-9.15527900,,,0,,,
5816,19,Av. Rainha D. Amélia,,38.76659750,-9.15976500,,,0,,,
5826,17,Campo Grande (Metro),,38.76125030,-9.15719460,,,0,,,
5836,18,R. M. Marques / R. Agostinho Neto,,38.76457570,-9.15389580,,,0,,,
2808,22,R. Garridas,,38.74572750,-9.20047100,,,0,,,
8442,8,R. Chibuto,,38.76092450,-9.11032900,,,0,,,
8402,17,Av. Cidade L. Marques S,,38.76269250,-9.11973500,,,0,,,
6816,9,R. Custódio Vieira,,38.72046750,-9.15915200,,,0,,,
6806,10,R. Braamcamp,,38.72223350,-9.15198300,,,0,,,
3818,33,R. S. Paulo,,38.70777650,-9.14458700,,,0,,,
5702,10,Cidade Universitária,,38.75284450,-9.15591700,,,0,,,
5712,26,Campo Grande - Av. Brasil,,38.75510750,-9.15042200,,,0,,,
9402,21,Alcântara,,38.70696750,-9.17298800,,,0,,,
6606,30,R. Luciano Cordeiro,,38.72673350,-9.14576200,,,0,,,
9412,21,Qta. Cabrinha - Av. Ceuta,,38.71241150,-9.17545900,,,0,,,
9422,7,R. Possidónio Silva,,38.71049050,-9.17106000,,,0,,,
7806,8,Olivais Velho - Av. Inf. D. Henrique,,38.77036150,-9.10479400,,,0,,,
7816,1,Estação Oriente (Interface),,38.76775650,-9.10002700,,,0,,,
6722,7,R. S. Bento / Cç. Estrela,,38.71148050,-9.15318900,,,0,,,
6712,19,Palácio S. Bento,,38.71226000,-9.15279210,,,0,,,
6702,15,Assembleia República,,38.71117750,-9.15370500,,,0,,,
7606,16,R. C (Aeroporto),,38.77451050,-9.12614600,,,0,,,
2313,37,Av. Inf. D. Henrique / Av. Pádua,,38.76367150,-9.10366600,,,0,,,
7722,23,R. Cidade Benguela,,38.76594160,-9.11301600,,,0,,,
7702,15,Av. Cidade L. Marques N,,38.76690050,-9.11988300,,,0,,,
7712,16,Av. Berlim / Tv. Courelas,,38.76781050,-9.10606500,,,0,,,
8203,16,Chafariz d'El Rei,,38.70963760,-9.12947500,,,0,,,
3303,6,R. Beneficência,,38.74314060,-9.15669700,,,0,,,
1806,22,Av. Duque D'Ávila,,38.73501050,-9.14628600,,,0,,,
9203,2,Campo Mártires Pátria,,38.72241350,-9.13983800,,,0,,,
9213,38,Campo Mártires Pátria,,38.72167260,-9.13905000,,,0,,,
1616,14,Estr. Benfica (Furnas),,38.74257950,-9.17265800,,,0,,,
2806,21,Estação Benfica,,38.74504350,-9.19984500,,,0,,,
1702,7,Av. Fontes P. Melo,,38.72860650,-9.14814200,,,0,,,
1712,9,Pç. José Fontana,,38.72987850,-9.14349500,,,0,,,
5910,10,Cç. Carriche / Estr. Militar,,38.77836350,-9.16429400,,,0,,,
5920,24,R. Prof. M. Valadares,,38.77565380,-9.16009300,,,0,,,
5930,26,Castanheira Moura,,38.77445890,-9.15689990,,,0,,,
5940,12,Lumiar,,38.77307950,-9.16142800,,,0,,,
5950,5,Lumiar (Estr. Torre),,38.77394150,-9.16148300,,,0,,,
4004,6,Alcântara - Av. 24 Julho,,38.70430160,-9.17394700,,,0,,,
3826,45,R. Alecrim,,38.70806060,-9.14340200,,,0,,,
8848,11,Estr. Outeiro,,38.73233860,-9.20317600,,,0,,,
8818,12,Estr. Alfragide,,38.74083850,-9.20889600,,,0,,,
8808,31,B. Boavista,,38.73646950,-9.20591600,,,0,,,
8838,16,Estádio Pina Manique,,38.73648950,-9.20166900,,,0,,,
8828,11,B. Boavista,,38.73616050,-9.20545600,,,0,,,
5704,3,Campo Grande - Av. Brasil,,38.75391550,-9.15256100,,,0,,,
8514,35,R. D. João V,,38.72070850,-9.16072100,,,0,,,
2712,21,Estação Sete Rios,,38.73891330,-9.16845660,,,0,,,
2702,30,Estação Campolide,,38.73123950,-9.16846800,,,0,,,
3606,10,Bela Vista (Centro Comercial),,38.74842150,-9.11848100,,,0,,,
9808,19,Igreja Madre Deus (Museu Azulejo),,38.72447450,-9.11382500,,,0,,,
6724,6,R. Poiais S. Bento,,38.71076650,-9.15186500,,,0,,,
6714,7,Pç. Flores,,38.71490450,-9.15155800,,,0,,,
9504,27,R. Junqueira (Centro Congressos),,38.69978550,-9.18434600,,,0,,,
6704,14,Palácio S. Bento (Jardim),,38.71348150,-9.15332400,,,0,,,
3702,18,R. Dinah Silveira Queiroz,,38.74064660,-9.11205400,,,0,,,
3712,23,B. Salgadas,,38.73843350,-9.11335400,,,0,,,
7910,12,Moscavide (Metro),,38.77471830,-9.10249290,,,0,,,
6024,6,B. Sete Céus,,38.78589650,-9.14994600,,,0,,,
6014,17,Igreja Charneca,,38.78362150,-9.14255300,,,0,,,
7724,24,R. Cidade Benguela (Mercado),,38.76518550,-9.11091400,,,0,,,
7704,25,Av. Berlim (Viveiros),,38.76908160,-9.11731500,,,0,,,
7714,11,Piscina Olivais,,38.76914050,-9.10989500,,,0,,,
7004,5,Pç. Paiva Couceiro,,38.73119950,-9.12796000,,,0,,,
7014,28,Pç. Paiva Couceiro,,38.73054350,-9.12748400,,,0,,,
8313,30,Av. Inf. D. Henrique (Beato ID),,38.73300350,-9.10433600,,,0,,,
8303,11,Xabregas,,38.72743650,-9.11028900,,,0,,,
9303,33,R. Correia Teles,,38.71889050,-9.17134500,,,0,,,
1704,6,Picoas,,38.73143050,-9.14632800,,,0,,,
1714,35,Picoas,,38.73107450,-9.14656900,,,0,,,
2910,11,B. Sta. Cruz,,38.74783250,-9.20737600,,,0,,,
4002,13,Alcântara Mar,,38.70294750,-9.17341700,,,0,,,
1004,10,Restauradores,,38.71562850,-9.14191400,,,0,,,
8846,12,B. Boavista - Estr. Outeiro,,38.73479350,-9.20193800,,,0,,,
8816,28,R. Venezuela,,38.74525650,-9.20296800,,,0,,,
8836,15,Estr. Buraca,,38.74161650,-9.20289100,,,0,,,
8826,13,Estádio Pina Manique,,38.73562200,-9.20303300,,,0,,,
2714,17,Estação Campolide,,38.72998950,-9.16824000,,,0,,,
2704,2,Estação Campolide,,38.73084050,-9.16860100,,,0,,,
4106,33,Cç. Ajuda / R. Gen. João Almeida,,38.70120150,-9.19985300,,,0,,,
3910,18,Santos-o-Velho,,38.70642950,-9.15862900,,,0,,,
8606,6,Cç. Sete Moinhos,,38.72619650,-9.17042000,,,0,,,
2004,45,Entrecampos,,38.74741850,-9.14844100,,,0,,,
9806,20,R. Madre Deus,,38.72341650,-9.11529900,,,0,,,
9816,2,R. Madre Deus,,38.72263550,-9.11565900,,,0,,,
3714,13,R. Salgueiro Maia,,38.74803750,-9.11294500,,,0,,,
8712,9,Estr. Oliveiras Baixo (Bombeiros),,38.72625250,-9.19622000,,,0,,,
8702,11,Cruz Oliveiras,,38.72533860,-9.19407300,,,0,,,
6022,8,R. Tito Morais,,38.78252950,-9.14741300,,,0,,,
9606,45,B. Terras Forno,,38.70182810,-9.20635230,,,0,,,
6002,5,R. João Amaral,,38.78757750,-9.14837520,,,0,,,
3004,1,Damaia Cima,,38.74674650,-9.22020700,,,0,,,
3014,28,Pç. Águas Livres,,38.74708090,-9.21645550,,,0,,,
6126,16,Av. Calouste Gulbenkian,,38.73225450,-9.16487500,,,0,,,
6116,28,R. Marquês Fronteira,,38.72952850,-9.15834800,,,0,,,
6106,27,Campolide,,38.72765050,-9.16071500,,,0,,,
9712,6,Av. D. Vasco Gama,,38.70096850,-9.21633600,,,0,,,
7002,16,R. Barão Sabrosa,,38.73534750,-9.12885900,,,0,,,
7012,8,R. Morais Soares (Cemitério),,38.73026050,-9.12492800,,,0,,,
7106,13,Conde Barão,,38.70861750,-9.15175800,,,0,,,
1002,33,Restauradores,,38.71543450,-9.14190000,,,0,,,
6403,4,Pç. Londres,,38.74059050,-9.13755200,,,0,,,
8910,4,Rot. Olaias,,38.73923550,-9.12624100,,,0,,,
2022,43,Estação Entrecampos,,38.74592450,-9.14747800,,,0,,,
2012,22,R. Afonso Lopes Vieira,,38.74987850,-9.14735000,,,0,,,
2002,4,Entrecampos,,38.74760150,-9.14847400,,,0,,,
4204,12,R. D. Jerónimo Osório,,38.69936050,-9.22493600,,,0,,,
4224,3,R. Latino Coelho,,38.70316850,-9.22711800,,,0,,,
7403,15,Av. D. Rodrigo Cunha / R. Ed. Noronha,,38.75439850,-9.13156700,,,0,,,
7413,31,Av. Gago Coutinho / Av. D. Rodrigo Cunha,,38.75379750,-9.13061500,,,0,,,
8714,21,Cruz Oliveiras,,38.72396950,-9.19362100,,,0,,,
8704,19,Av. Tenente Martins,,38.72868950,-9.19076200,,,0,,,
2126,34,R. Vale Sto. António,,38.71787650,-9.12291400,,,0,,,
2116,11,Campo Sta. Clara,,38.71507350,-9.12623100,,,0,,,
2106,45,R. Vale Sto. António,,38.71804150,-9.12218000,,,0,,,
3022,25,Estação Damaia,,38.74764150,-9.21500100,,,0,,,
3002,44,R. Bartolomeu Dias,,38.74804050,-9.21707700,,,0,,,
3012,29,Damaia - Av. D. João V,,38.74548250,-9.21806200,,,0,,,
8014,3,R. Sampaio Bruno,,38.71896260,-9.16955700,,,0,,,
9714,5,Av. Restelo,,38.69982860,-9.21432300,,,0,,,
9004,14,Pç. Bernardo Santareno,,38.74451000,-9.12825000,,,0,,,
1403,4,S. Sebastião,,38.73459250,-9.15400200,,,0,,,
1413,6,S. Sebastião,,38.73484750,-9.15265700,,,0,,,
7204,6,Sr. Roubado,,38.78579650,-9.16991300,,,0,,,
7214,9,Estr. Desvio / R. Prof. J. Pinto Correia,,38.78200720,-9.16297150,,,0,,,
2403,12,Oceanário Lisboa,,38.76108650,-9.09643600,,,0,,,
5809,1,Campo Grande (Metro),,38.75937950,-9.15754000,,,0,,,
5829,1,Campo Grande (Metro),,38.76048150,-9.15625700,,,0,,,
5839,32,R. Agostinho Neto,,38.76176050,-9.15383100,,,0,,,
6809,35,R. Braamcamp,,38.72212650,-9.15179700,,,0,,,
1214,9,Mq. Pombal - R. Braamcamp,,38.72389600,-9.15097900,,,0,,,
1224,27,R. Joaquim António Aguiar,,38.72489950,-9.15484300,,,0,,,
4302,8,Igreja Cruz Quebrada,,38.70098290,-9.24945560,,,0,,,
7809,12,Qta. Conde Arcos,,38.77053550,-9.10866400,,,0,,,
8012,2,Esc. Manuel Maia,,38.71711250,-9.16949400,,,0,,,
8002,17,R. Saraiva Carvalho,,38.71545850,-9.16452800,,,0,,,
2204,36,Matinha,,38.74776550,-9.09684200,,,0,,,
9002,16,Alto Pina,,38.73750260,-9.12744700,,,0,,,
402,4,Alameda D. A. Henriques,,38.73694050,-9.13399000,,,0,,,
404,36,Pç. João Rio,,38.74051150,-9.13363300,,,0,,,
407,2,Av. Guerra Junqueiro,,38.73751050,-9.13476000,,,0,,,
406,25,Av. Manuel Maia,,38.73643950,-9.13593400,,,0,,,
409,1,Alameda D. A. Henriques,,38.73659250,-9.13324500,,,0,,,
408,22,Alameda D. A. Henriques,,38.73601750,-9.13407300,,,0,,,
50021,10,Av. Nações Unidas,,38.76461950,-9.17705300,,,0,,,
50022,13,Av. Nações Unidas,,38.76407750,-9.17660900,,,0,,,
9116,43,R. Mato Grosso,,38.71952150,-9.12286000,,,0,,,
50023,8,Alto Faia Sul,,38.76523020,-9.17161160,,,0,,,
50024,18,Alto Faia Sul,,38.76523850,-9.17180300,,,0,,,
9126,18,R. Angelina Vidal,,38.72284750,-9.13131500,,,0,,,
50025,9,R. Prof. Prado Coelho,,38.76700450,-9.17066600,,,0,,,
50026,17,R. Prof. Prado Coelho,,38.76694350,-9.17097800,,,0,,,
50027,10,R. F. George / R. Alexandre Cabral,,38.76799150,-9.16978200,,,0,,,
1809,38,Av. República,,38.73852060,-9.14587100,,,0,,,
50028,16,R. F. George / R. Alexandre Cabral,,38.76809450,-9.16935900,,,0,,,
50029,15,Alto Faia,,38.76764750,-9.16857700,,,0,,,
501,27,R. Morais Soares,,38.73273250,-9.13040600,,,0,,,
502,6,R. Morais Soares,,38.73265050,-9.13055300,,,0,,,
503,17,Pç. Chile,,38.73325950,-9.13247600,,,0,,,
504,3,Pç. Chile,,38.73322350,-9.13279400,,,0,,,
505,7,Pç. Chile / Av. Almirante Reis,,38.73256750,-9.13424600,,,0,,,
506,38,Pç. Chile / Av. Almirante Reis,,38.73246350,-9.13439900,,,0,,,
12410,1,Restelo - Av. Descobertas,,38.70916300,-9.21429810,,,0,,,
507,38,Pç. Chile,,38.73442850,-9.13507700,,,0,,,
508,14,R. Morais Soares,,38.73243950,-9.13084400,,,0,,,
509,28,Pç. Chile,,38.73334150,-9.13278900,,,0,,,
12415,20,Restelo (Torres),,38.71192190,-9.21170210,,,0,,,
7302,6,Av. Estados Unidos América,,38.74864550,-9.13204700,,,0,,,
5807,20,Campo Grande (Metro),,38.76094650,-9.15712900,,,0,,,
5827,21,Campo Grande (Metro),,38.76157290,-9.15755300,,,0,,,
5837,34,R. Amilcar Cabral,,38.76482760,-9.15282400,,,0,,,
2809,19,B. Calhariz Benfica,,38.74311950,-9.19826800,,,0,,,
603,18,Pç. Novas Nações,,38.72634450,-9.13270000,,,0,,,
601,19,R. Forno Tijolo,,38.72390450,-9.13203100,,,0,,,
5909,44,R. Alexandre Ferreira,,38.77638050,-9.16274100,,,0,,,
5919,23,Estr. Lumiar,,38.77371900,-9.16995500,,,0,,,
607,5,Av. Almirante Reis / R. Angola,,38.72525250,-9.13495400,,,0,,,
606,8,R. José Estêvão,,38.72726960,-9.13794300,,,0,,,
605,19,Av. Almirante Reis / R. Febo Moniz,,38.72642550,-9.13557000,,,0,,,
5949,21,Paço Lumiar,,38.77116550,-9.17372400,,,0,,,
8443,22,R. Cidade Novo Redondo,,38.76493750,-9.11605600,,,0,,,
609,6,Av. Almirante Reis / R. Marques Silva,,38.72906160,-9.13456700,,,0,,,
8413,25,R. Cidade Bissau (Metro),,38.76047450,-9.11199500,,,0,,,
8403,32,Olivais Sul,,38.76427450,-9.11879800,,,0,,,
608,40,Av. Almirante Reis / R. Angola,,38.72557550,-9.13508800,,,0,,,
8433,23,Olivais (Centro Cívico),,38.76216650,-9.11661000,,,0,,,
50220,1,Sta. Justa - R. Ouro,,38.71212830,-9.13923140,,,0,,,
8423,9,Cemitério Olivais,,38.76235650,-9.10954400,,,0,,,
50221,35,Sul e Sueste,,38.70719000,-9.13344930,,,0,,,
6817,33,R. S. Bento / R. Arco,,38.71736050,-9.15514800,,,0,,,
6807,38,Rato,,38.71991250,-9.15469100,,,0,,,
3819,4,R. S. Paulo,,38.70772050,-9.14414400,,,0,,,
50228,10,Vale Formoso Cima,,38.74978550,-9.10308600,,,0,,,
50229,27,Av. Dr. Arlindo Vicente,,38.75289750,-9.12626900,,,0,,,
702,41,Igreja Anjos,,38.72194450,-9.13545800,,,0,,,
701,4,Igreja Anjos,,38.72214950,-9.13525900,,,0,,,
706,21,R. Maria Andrade,,38.72355760,-9.13446700,,,0,,,
707,15,R. Maria Andrade,,38.72343050,-9.13383000,,,0,,,
6909,40,Gomes Freire,,38.72620250,-9.14072300,,,0,,,
704,22,Igreja Anjos,,38.72211850,-9.13544100,,,0,,,
705,14,Igreja Anjos,,38.72202350,-9.13527300,,,0,,,
12613,53,Portela - Av. Descobrimentos,,38.78193950,-9.11398900,,,0,,,
12610,52,C. Comercial Portela,,38.78380650,-9.11250000,,,0,,,
12611,1,Portela - R. Mouzinho Albuquerque,,38.78548950,-9.11139000,,,0,,,
9403,37,Tv. Horta Navia,,38.70958350,-9.17198500,,,0,,,
708,20,R. Maria,,38.72381460,-9.13324700,,,0,,,
50121,2,Portela - R. Mouzinho Albuquerque,,38.78547860,-9.11149300,,,0,,,
709,16,R. Maria Fonte,,38.72311250,-9.13199900,,,0,,,
12617,50,Portela - R. Escritores,,38.78243750,-9.10837600,,,0,,,
50120,19,Qta. Ourives,,38.73534450,-9.11544100,,,0,,,
50123,12,Cais Olival,,38.77603700,-9.09515190,,,0,,,
12615,2,C. Comercial Portela,,38.78101050,-9.11182700,,,0,,,
50122,4,Cais Olival,,38.77613760,-9.09496600,,,0,,,
1302,23,Av. António Augusto Aguiar,,38.72898150,-9.14956600,,,0,,,
50125,11,Jardim Jacarandás,,38.77870750,-9.09541120,,,0,,,
50124,5,Jardim Jacarandás,,38.77875650,-9.09524300,,,0,,,
12618,49,Portela (Seminário),,38.78133250,-9.10716900,,,0,,,
7807,45,Pç. José Queirós,,38.77396250,-9.10477400,,,0,,,
50127,10,Rot. Oliveiras,,38.78060360,-9.09648500,,,0,,,
12619,3,Portela (Seminário),,38.78121850,-9.10748400,,,0,,,
7817,1,Estação Oriente (Interface),,38.76817560,-9.09998500,,,0,,,
50126,6,Rot. Oliveiras,,38.78068400,-9.09641990,,,0,,,
50129,9,Av. Peregrinação,,38.78222150,-9.09574100,,,0,,,
50128,7,Av. Peregrinação,,38.78218350,-9.09538800,,,0,,,
7909,46,Moscavide (Metro),,38.77473210,-9.10214630,,,0,,,
12511,33,Poço Bispo,,38.74303690,-9.10176250,,,0,,,
12510,21,Palácio Mitra,,38.73917950,-9.10312200,,,0,,,
12513,31,Beato,,38.73553530,-9.10363550,,,0,,,
12512,20,Poço Bispo,,38.74245250,-9.10244000,,,0,,,
12515,26,Estr. Marvila,,38.73522350,-9.10846100,,,0,,,
50424,14,R. António Alçada Baptista,,38.75391750,-9.18191400,,,0,,,
12514,22,Beato,,38.73527350,-9.10394400,,,0,,,
12517,28,Estr. Marvila / Az. Alfinetes,,38.73805260,-9.10721100,,,0,,,
12516,5,Estr. Marvila,,38.73513960,-9.10872210,,,0,,,
12519,29,R. Marvila,,38.73960750,-9.10649400,,,0,,,
12518,4,Az. Veigas,,38.73633110,-9.10807420,,,0,,,
50420,2,R. Virgílio Correia,,38.75484550,-9.17374200,,,0,,,
50421,7,R. Virgílio Correia (Loja Cidadão),,38.75126350,-9.17213000,,,0,,,
2322,3,Av. Inf. D. Henrique / Av. Pádua,,38.76344160,-9.10408300,,,0,,,
2312,6,Az. Baptista,,38.75288350,-9.10363100,,,0,,,
50422,12,R. Mateus Vicente / R. Anjos Teixeira,,38.75627350,-9.18101100,,,0,,,
50423,13,R. Natércia Freire,,38.75468550,-9.18233700,,,0,,,
2302,6,Av. Mar. Gomes Costa (Universidade),,38.75758260,-9.10879450,,,0,,,
104,32,Pç. Alvalade (Esc. Eugénio Santos),,38.75404750,-9.14463600,,,0,,,
105,11,Pç. Alvalade,,38.75347450,-9.14257300,,,0,,,
106,15,Pç. Alvalade (Esc. Eugénio Santos),,38.75473550,-9.14465500,,,0,,,
107,21,Av. Igreja,,38.75205050,-9.14740100,,,0,,,
8204,3,Cais Lingueta,,38.71101250,-9.12684700,,,0,,,
101,14,Esc. Rainha D. Leonor,,38.75183350,-9.14321700,,,0,,,
102,33,Esc. Rainha D. Leonor,,38.75208150,-9.14361300,,,0,,,
12014,9,Pavilhão Desportivo Ajuda,,38.70608650,-9.18288900,,,0,,,
103,33,Pç. Alvalade (Esc. Eugénio Santos),,38.75421550,-9.14441800,,,0,,,
12010,30,Alto Sto. Amaro,,38.70256250,-9.18793000,,,0,,,
12011,11,R. João Barros,,38.70527850,-9.18541100,,,0,,,
108,32,Pç. Alvalade,,38.75341450,-9.14327200,,,0,,,
50080,7,R. Capitão Afonso Pala,,38.70893840,-9.17147630,,,0,,,
50322,16,Mosteiro Jerónimos,,38.69794750,-9.20451500,,,0,,,
12012,10,R. João Barros,,38.70552620,-9.18528110,,,0,,,
50081,6,R. Capitão Afonso Pala,,38.70905020,-9.17141560,,,0,,,
12013,12,Pavilhão Desportivo Ajuda,,38.70602150,-9.18224200,,,0,,,
50082,4,Cç. Carriche,,38.78152350,-9.16425580,,,0,,,
50320,1,Glória - Restauradores,,38.71616650,-9.14266400,,,0,,,
50083,5,Sr. Roubado (Metro),,38.78582950,-9.17211300,,,0,,,
50327,16,R. Prior,,38.70673650,-9.16248500,,,0,,,
50326,24,Estação Damaia,,38.74828020,-9.21654960,,,0,,,
3302,28,R. Beneficência (Rego),,38.74167560,-9.15734000,,,0,,,
50085,12,Serafina,,38.73236960,-9.17268990,,,0,,,
50086,1,B. Liberdade,,38.73074550,-9.17332200,,,0,,,
50324,24,Estr. Pimenteira (Casa dos Animais),,38.72312750,-9.18201000,,,0,,,
50087,12,B. Liberdade,,38.73088950,-9.17308100,,,0,,,
1807,37,Saldanha,,38.73391450,-9.14464200,,,0,,,
50329,9,Estr. Seminário,,38.73432150,-9.22041100,,,0,,,
50089,26,Av. Cidade L. Marques N,,38.76815850,-9.11978500,,,0,,,
50328,21,Estr. Seminário,,38.73445150,-9.22050400,,,0,,,
206,3,Lg. Machado Assis,,38.74690050,-9.13973500,,,0,,,
9204,6,Campo Mártires Pátria,,38.72223050,-9.13971900,,,0,,,
205,4,Av. Roma / Av. EUA,,38.74934150,-9.14279200,,,0,,,
9214,33,Campo Mártires Pátria,,38.72195860,-9.13920600,,,0,,,
204,34,Av. Roma / Av. EUA,,38.75000050,-9.14250900,,,0,,,
203,13,Av. Roma / Av. EUA,,38.75008350,-9.14214700,,,0,,,
202,35,B. S. Miguel - Av. Roma,,38.74742750,-9.14108200,,,0,,,
12713,4,R. Direita Palma,,38.74829410,-9.16821690,,,0,,,
201,12,B. S. Miguel - Av. Roma,,38.74756750,-9.14082600,,,0,,,
12712,17,Estr. Luz (Loja Cidadão),,38.74966050,-9.17259900,,,0,,,
12711,16,Estr. Luz (Loja Cidadão),,38.75086350,-9.17313100,,,0,,,
12710,18,Laranjeiras (Metro),,38.74774150,-9.17125600,,,0,,,
208,45,Av. Roma / Av. EUA,,38.74899950,-9.14261700,,,0,,,
50623,16,Pç. Alegria,,38.71793000,-9.14473100,,,0,,,
13410,15,Boa Hora,,38.70375160,-9.19498640,,,0,,,
306,36,Av. Roma (Piscina),,38.74454360,-9.13950700,,,0,,,
307,11,Av. Roma (Piscina),,38.74428650,-9.13911900,,,0,,,
304,16,Av. João XXI / Pç. Londres,,38.74236650,-9.13756500,,,0,,,
305,8,Av. João XXI / Pç. Londres,,38.74250950,-9.13633900,,,0,,,
302,17,Areeiro,,38.74213860,-9.13445050,,,0,,,
5907,5,Lumiar,,38.77324900,-9.16134800,,,0,,,
5917,24,Igreja Lumiar,,38.77435000,-9.16618900,,,0,,,
5927,23,Ameixoeira (Metro),,38.77950050,-9.15944900,,,0,,,
301,6,Areeiro - Av. Afonso Costa,,38.74228750,-9.13190100,,,0,,,
5937,8,Az. Torre Fato,,38.77026450,-9.17713400,,,0,,,
2909,19,B. Sta. Cruz,,38.74787550,-9.20724900,,,0,,,
50525,1,Estrela (Basílica),,38.71382850,-9.16042200,,,0,,,
12210,36,Centro Saúde Olivais,,38.77253950,-9.11778800,,,0,,,
50282,38,Sapadores,,38.72196550,-9.12874200,,,0,,,
50524,17,R. Telhal,,38.71962050,-9.14225100,,,0,,,
50527,8,Alcântara (R. Costa),,38.70689450,-9.17267000,,,0,,,
50280,11,R. Armindo Rodrigues,,38.76810850,-9.16723800,,,0,,,
308,35,Areeiro - Av. Alm. Gago Coutinho,,38.74328950,-9.13282900,,,0,,,
50526,18,Faculdade Medicina,,38.72027650,-9.13999400,,,0,,,
50521,1,Sapadores,,38.72140250,-9.12922700,,,0,,,
50281,14,R. Armindo Rodrigues,,38.76879850,-9.16745100,,,0,,,
50520,15,Chafariz Dentro (Museu Fado),,38.71109350,-9.12798100,,,0,,,
50287,17,Cais Olival,,38.77719850,-9.09426700,,,0,,,
50523,19,R. Vale Sto. António / Tv. Olival,,38.71992050,-9.12429600,,,0,,,
4005,1,Alcântara Mar,,38.70326230,-9.17477620,,,0,,,
50522,7,S. Tomé,,38.71438160,-9.13070520,,,0,,,
3807,32,Cais Sodré,,38.70554050,-9.14312700,,,0,,,
50288,19,R. Ilha Amores,,38.78064050,-9.09385600,,,0,,,
8849,18,Estr. Outeiro,,38.73217950,-9.20335000,,,0,,,
50289,20,Passeio Garças,,38.78189950,-9.09456800,,,0,,,
50529,4,R. Santana à Lapa / R. Possolo,,38.71257750,-9.16545100,,,0,,,
50528,10,Qta. Cabrinha - Av. Ceuta,,38.71145580,-9.17453050,,,0,,,
8819,12,Buraca (B. Tacha),,38.74179550,-9.21170000,,,0,,,
8829,18,B. Boavista,,38.73637880,-9.20542150,,,0,,,
12115,14,Calvário,,38.70477450,-9.17738750,,,0,,,
6907,1,Gomes Freire,,38.72620350,-9.14088900,,,0,,,
12114,34,R. Lusíadas,,38.70517750,-9.18095100,,,0,,,
12117,2,Alcântara - Cç. Tapada,,38.70724250,-9.17893000,,,0,,,
3909,13,Santos-o-Velho,,38.70669250,-9.15801600,,,0,,,
12116,7,Calvário,,38.70481250,-9.17737500,,,0,,,
12111,18,Estação Sto. Amaro,,38.70221250,-9.18067300,,,0,,,
12110,23,R. Alcântara,,38.70624050,-9.17560300,,,0,,,
50181,1,Prior Velho - R. Maestro Lopes Graça,,38.79274150,-9.12159800,,,0,,,
12113,4,R. Lusíadas,,38.70535620,-9.18018920,,,0,,,
50180,15,R. Cabo Verde,,38.79122450,-9.12090900,,,0,,,
12112,27,Estação Sto. Amaro,,38.70258550,-9.18093500,,,0,,,
50183,19,Lisboa Clube Ténis,,38.73047950,-9.20387400,,,0,,,
50182,2,R. Diu,,38.79148550,-9.12333000,,,0,,,
50185,12,Cantina Universidade,,38.75019860,-9.15890900,,,0,,,
50184,11,R. Mateus Vicente,,38.75597360,-9.17885900,,,0,,,
12119,13,Cç. Tapada,,38.70626560,-9.17938200,,,0,,,
12118,27,Alcântara - Cç. Tapada,,38.70660760,-9.17875530,,,0,,,
50186,2,R. Rodrigo Fonseca,,38.72119550,-9.15178800,,,0,,,
50188,1,Marquês Pombal,,38.72542020,-9.15151570,,,0,,,
9809,27,Av. Inf. D. Henrique (Ponte Xabregas),,38.72474860,-9.11157600,,,0,,,
13612,13,R. Soeiros,,38.75472450,-9.17948400,,,0,,,
9819,5,Esc. Patricio Prazeres,,38.72180860,-9.11996100,,,0,,,
13613,26,R. João Freitas Branco,,38.75248450,-9.18014900,,,0,,,
13611,25,R. Soeiros,,38.75439540,-9.18031210,,,0,,,
13617,17,B. S. João,,38.75356550,-9.17450500,,,0,,,
18401,37,Av. Bombeiros V. Algés,,38.70788310,-9.22563250,,,0,,,
13614,12,R. João Freitas Branco,,38.75233650,-9.17997800,,,0,,,
18402,5,Av. Bombeiros V. Algés,,38.70733450,-9.22559200,,,0,,,
18403,38,Av. Bombeiros V. Algés (Cinema),,38.70572250,-9.22682000,,,0,,,
